method_id,measurement_type,stop_id,time,value,trip_id,line_id
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,07:53:00,0.0,L12_T047,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:40:00,0.0,L12_T048,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:58:00,0.0,L12_T049,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,09:02:00,0.0,L12_T050,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,06:34:00,0.0,L12_T051,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,06:48:00,0.0,L12_T052,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,06:57:00,0.0,L12_T053,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,07:08:00,0.0,L12_T054,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,07:29:00,0.0,L12_T055,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:54:00,0.0,L12_T056,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:25:00,0.0,L12_T057,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:35:00,0.0,L12_T058,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,07:19:00,0.0,L12_T059,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,07:38:00,0.0,L12_T060,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:07:00,0.0,L12_T061,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,07:57:00,0.0,L12_T062,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:44:00,0.0,L12_T063,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,08:16:00,0.0,L12_T064,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_CANAL,07:47:00,0.0,L12_T065,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:00:00,0.0,L12_T001,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:40:00,0.0,L12_T002,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:05:00,0.0,L12_T003,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:50:00,0.0,L12_T004,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:18:00,0.0,L12_T005,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:46:00,0.0,L12_T006,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:20:00,0.0,L12_T007,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:10:00,0.0,L12_T008,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:30:00,0.0,L12_T009,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:27:00,0.0,L12_T010,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:55:00,0.0,L12_T011,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:59:00,0.0,L12_T012,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:14:00,0.0,L12_T013,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:09:00,0.0,L12_T014,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:37:00,0.0,L12_T015,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:24:00,0.0,L12_T016,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:19:00,0.0,L12_T017,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:32:00,0.0,L12_T018,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:05:00,0.0,L12_T019,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:15:00,0.0,L12_T020,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:25:00,0.0,L12_T021,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,06:58:00,0.0,L12_T022,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:36:00,0.0,L12_T023,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:45:00,0.0,L12_T024,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:03:00,0.0,L12_T025,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:28:00,0.0,L12_T026,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:50:00,0.0,L12_T027,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:00:00,0.0,L12_T028,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:13:00,0.0,L12_T029,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:41:00,0.0,L12_T030,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:10:00,0.0,L12_T031,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:23:00,0.0,L12_T032,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:55:00,0.0,L12_T033,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:11:00,0.0,L12_T034,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,09:04:00,0.0,L12_T035,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,06:51:00,0.0,L12_T036,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,06:40:00,0.0,L12_T037,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:21:00,0.0,L12_T038,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:40:00,0.0,L12_T039,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:46:00,0.0,L12_T040,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:59:00,0.0,L12_T041,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:18:00,0.0,L12_T042,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:00:00,0.0,L12_T043,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:27:00,0.0,L12_T044,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:30:00,0.0,L12_T045,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:09:00,0.0,L12_T046,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:50:00,0.0,L12_T047,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:37:00,0.0,L12_T048,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:55:00,0.0,L12_T049,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:59:00,0.0,L12_T050,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,06:32:00,0.0,L12_T051,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,06:46:00,0.0,L12_T052,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,06:55:00,0.0,L12_T053,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:06:00,0.0,L12_T054,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:26:00,0.0,L12_T055,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:51:00,0.0,L12_T056,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:22:00,0.0,L12_T057,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:32:00,0.0,L12_T058,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:16:00,0.0,L12_T059,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:35:00,0.0,L12_T060,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:04:00,0.0,L12_T061,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:54:00,0.0,L12_T062,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:41:00,0.0,L12_T063,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,08:13:00,0.0,L12_T064,
synthetic_all_stop_counts,alighting,CHENE_BOUGERIES_GRANGE_FALQUET,07:44:00,0.0,L12_T065,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:02:00,0.0,L12_T001,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:43:00,0.0,L12_T002,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:08:00,0.0,L12_T003,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:53:00,0.0,L12_T004,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:21:00,0.0,L12_T005,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:49:00,0.0,L12_T006,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:22:00,0.0,L12_T007,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:12:00,0.0,L12_T008,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:33:00,0.0,L12_T009,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:30:00,0.0,L12_T010,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:58:00,0.0,L12_T011,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:02:00,0.0,L12_T012,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:17:00,0.0,L12_T013,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:12:00,0.0,L12_T014,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:40:00,0.0,L12_T015,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:27:00,0.0,L12_T016,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:22:00,0.0,L12_T017,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:35:00,0.0,L12_T018,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:07:00,0.0,L12_T019,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:17:00,0.0,L12_T020,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:27:00,0.0,L12_T021,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:01:00,0.0,L12_T022,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:39:00,0.0,L12_T023,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:48:00,0.0,L12_T024,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:06:00,0.0,L12_T025,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:31:00,0.0,L12_T026,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:53:00,0.0,L12_T027,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:03:00,0.0,L12_T028,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:16:00,0.0,L12_T029,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:44:00,0.0,L12_T030,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:13:00,0.0,L12_T031,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:26:00,0.0,L12_T032,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:58:00,0.0,L12_T033,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:08:00,0.0,L12_T034,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,09:01:00,0.0,L12_T035,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,06:47:00,0.0,L12_T036,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,06:36:00,0.0,L12_T037,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:17:00,0.0,L12_T038,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:36:00,0.0,L12_T039,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:42:00,0.0,L12_T040,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:55:00,0.0,L12_T041,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:14:00,0.0,L12_T042,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,06:57:00,0.0,L12_T043,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:24:00,0.0,L12_T044,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:27:00,0.0,L12_T045,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:05:00,0.0,L12_T046,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:46:00,0.0,L12_T047,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:33:00,0.0,L12_T048,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:52:00,0.0,L12_T049,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:56:00,0.0,L12_T050,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,06:28:00,0.0,L12_T051,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,06:42:00,0.0,L12_T052,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,06:51:00,0.0,L12_T053,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:02:00,0.0,L12_T054,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:22:00,0.0,L12_T055,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:47:00,0.0,L12_T056,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:18:00,0.0,L12_T057,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:28:00,0.0,L12_T058,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:13:00,0.0,L12_T059,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:32:00,0.0,L12_T060,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:01:00,0.0,L12_T061,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:51:00,0.0,L12_T062,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:38:00,0.0,L12_T063,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,08:10:00,0.0,L12_T064,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PEILLONNEX,07:41:00,0.0,L12_T065,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:01:00,0.0,L12_T001,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:42:00,0.0,L12_T002,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:07:00,0.0,L12_T003,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:52:00,0.0,L12_T004,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:20:00,0.0,L12_T005,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:48:00,0.0,L12_T006,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:21:00,0.0,L12_T007,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:11:00,0.0,L12_T008,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:32:00,0.0,L12_T009,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:29:00,0.0,L12_T010,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:57:00,0.0,L12_T011,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:01:00,0.0,L12_T012,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:16:00,0.0,L12_T013,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:11:00,0.0,L12_T014,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:39:00,0.0,L12_T015,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:26:00,0.0,L12_T016,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:21:00,0.0,L12_T017,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:34:00,0.0,L12_T018,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:06:00,0.0,L12_T019,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:16:00,0.0,L12_T020,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:26:00,0.0,L12_T021,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:00:00,0.0,L12_T022,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:38:00,0.0,L12_T023,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:47:00,0.0,L12_T024,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:05:00,0.0,L12_T025,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:30:00,0.0,L12_T026,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:52:00,0.0,L12_T027,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:02:00,0.0,L12_T028,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:15:00,0.0,L12_T029,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:43:00,0.0,L12_T030,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:12:00,0.0,L12_T031,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:25:00,0.0,L12_T032,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:57:00,0.0,L12_T033,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:10:00,0.0,L12_T034,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,09:03:00,0.0,L12_T035,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,06:49:00,0.0,L12_T036,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,06:38:00,0.0,L12_T037,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:19:00,0.0,L12_T038,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:38:00,0.0,L12_T039,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:44:00,0.0,L12_T040,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:57:00,0.0,L12_T041,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:16:00,0.0,L12_T042,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,06:58:00,0.0,L12_T043,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:25:00,0.0,L12_T044,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:29:00,0.0,L12_T045,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:07:00,0.0,L12_T046,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:48:00,0.0,L12_T047,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:35:00,0.0,L12_T048,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:53:00,0.0,L12_T049,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:58:00,0.0,L12_T050,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,06:30:00,0.0,L12_T051,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,06:44:00,0.0,L12_T052,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,06:53:00,0.0,L12_T053,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:04:00,0.0,L12_T054,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:24:00,0.0,L12_T055,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:49:00,0.0,L12_T056,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:20:00,0.0,L12_T057,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:30:00,0.0,L12_T058,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:14:00,0.0,L12_T059,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:33:00,0.0,L12_T060,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:02:00,0.0,L12_T061,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:52:00,0.0,L12_T062,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:39:00,0.0,L12_T063,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,08:11:00,0.0,L12_T064,
synthetic_all_stop_counts,alighting,CHENE_BOURG_PLACE_FAVRE,07:43:00,0.0,L12_T065,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:57:00,0.0,L14_T001,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:28:00,0.0,L14_T002,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:09:00,0.0,L14_T003,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:41:00,0.0,L14_T004,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:44:00,0.0,L14_T005,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:54:00,0.0,L14_T006,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:04:00,0.0,L14_T007,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:14:00,0.0,L14_T008,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:23:00,0.0,L14_T009,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:28:00,0.0,L14_T010,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:18:00,0.0,L14_T011,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:32:00,0.0,L14_T012,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:59:00,0.0,L14_T013,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:50:00,0.0,L14_T014,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:38:00,0.0,L14_T017,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:48:00,0.0,L14_T018,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:19:00,0.0,L14_T019,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:52:00,0.0,L14_T020,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:09:00,0.0,L14_T021,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:33:00,0.0,L14_T022,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,09:01:00,0.0,L14_T023,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:18:00,0.0,L14_T024,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:27:00,0.0,L14_T025,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:24:00,0.0,L14_T026,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:14:00,0.0,L14_T027,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:04:00,0.0,L14_T028,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:55:00,0.0,L14_T029,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:37:00,0.0,L14_T030,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:46:00,0.0,L14_T031,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:49:00,0.0,L14_T032,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:59:00,0.0,L14_T033,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:39:00,0.0,L14_T034,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:42:00,0.0,L14_T035,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:02:00,0.0,L14_T036,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:10:00,0.0,L14_T037,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:28:00,0.0,L14_T038,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:15:00,0.0,L14_T039,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,07:53:00,0.0,L14_T040,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,09:09:00,0.0,L14_T041,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,08:51:00,0.0,L14_T042,
synthetic_all_stop_counts,alighting,CONFIGNON_CROISEE,06:56:00,0.0,L14_T043,
